Tweet_ID,User_ID,Tweet,Created_At,Sentiment_Score,Sentiment,Coordinates,User_Location,Latitude,Longitude
415532504763092992,1107263768,RT @UniteWomenOrgNY: Plz flw @NJCoalition Against #HumanTrafficking! #SexTrafficking DOES happen here in US! Find out what U can do 2 help,2013-12-24 00:00:00 UTC,-0.262859,negative,UNKNOWN,Massachusetts,42.4072107,-71.3824374
415532506205913088,1900708632,RT @UniteWomenOrgNY: Plz flw @NJCoalition Against #HumanTrafficking! #SexTrafficking DOES happen here in US! Find out what U can do 2 help,2013-12-24 00:00:00 UTC,-0.262859,negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415532506348523520,846023604,RT @UniteWomenOrgNY: Plz flw @NJCoalition Against #HumanTrafficking! #SexTrafficking DOES happen here in US! Find out what U can do 2 help,2013-12-24 00:00:00 UTC,-0.262859,negative,UNKNOWN,"Washington, DC",38.90723089999999,-77.0364641
415532506201739265,1317435056,RT @UniteWomenOrgNY: Plz flw @NJCoalition Against #HumanTrafficking! #SexTrafficking DOES happen here in US! Find out what U can do 2 help,2013-12-24 00:00:00 UTC,-0.262859,negative,UNKNOWN,Vermont,44.5588028,-72.57784149999999
415532506990280706,1286969072,RT @UniteWomenOrgNY: Plz flw @NJCoalition Against #HumanTrafficking! #SexTrafficking DOES happen here in US! Find out what U can do 2 help,2013-12-24 00:00:00 UTC,-0.262859,negative,UNKNOWN,Utah,39.3209801,-111.0937311
415532508181450752,1087818049,RT @UniteWomenOrgNY: Plz flw @NJCoalition Against #HumanTrafficking! #SexTrafficking DOES happen here in US! Find out what U can do 2 help,2013-12-24 00:00:00 UTC,-0.262859,negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415532508928028672,2207573047,RT @UniteWomenOrgNY: Plz flw @NJCoalition Against #HumanTrafficking! #SexTrafficking DOES happen here in US! Find out what U can do 2 help,2013-12-24 00:00:00 UTC,-0.262859,negative,UNKNOWN,Massachusetts ,42.4072107,-71.3824374
415532508374401024,1132176194,RT @UniteWomenOrgNY: Plz flw @NJCoalition Against #HumanTrafficking! #SexTrafficking DOES happen here in US! Find out what U can do 2 help,2013-12-24 00:00:00 UTC,-0.262859,negative,UNKNOWN,New Mexico,34.5199402,-105.8700901
415532508802187264,144752652,RT @UniteWomenOrgNY: Plz flw @NJCoalition Against #HumanTrafficking! #SexTrafficking DOES happen here in US! Find out what U can do 2 help,2013-12-24 00:00:00 UTC,-0.262859,negative,UNKNOWN,PA,41.2033216,-77.1945247
415532510232444928,1901754541,RT @UniteWomenOrgNY: Plz flw @NJCoalition Against #HumanTrafficking! #SexTrafficking DOES happen here in US! Find out what U can do 2 help,2013-12-24 00:00:00 UTC,-0.262859,negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415532510362501121,1115347116,RT @UniteWomenOrgNY: Plz flw @NJCoalition Against #HumanTrafficking! #SexTrafficking DOES happen here in US! Find out what U can do 2 help,2013-12-24 00:00:00 UTC,-0.262859,negative,UNKNOWN,Nevada,38.8026097,-116.419389
415532510375079936,1090525556,RT @UniteWomenOrgNY: Plz flw @NJCoalition Against #HumanTrafficking! #SexTrafficking DOES happen here in US! Find out what U can do 2 help,2013-12-24 00:00:00 UTC,-0.262859,negative,UNKNOWN,Arizona,34.0489281,-111.0937311
415532510505086976,1106892008,RT @UniteWomenOrgNY: Plz flw @NJCoalition Against #HumanTrafficking! #SexTrafficking DOES happen here in US! Find out what U can do 2 help,2013-12-24 00:00:00 UTC,-0.262859,negative,UNKNOWN,Iowa,41.8780025,-93.097702
415532657234444288,1671916531,RT @UniteWomenSD: Plz follow @NJCoalition Against #HumanTrafficking! #SexTrafficking DOES happen here in US! Find out what U can do 2 help!…,2013-12-24 00:00:00 UTC,-0.238545,weak_negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415533209846173696,1584200089,Building home for rescued victims RT @freedomforother: What are your dreams for ending #HumanTrafficking in 2014? What steps will you take?,2013-12-24 00:00:00 UTC,-0.026675,weak_negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415534499485999104,1671916531,RT @CourageHawaii: Building home for rescued victims RT @freedomforother: What are your dreams for ending #HumanTrafficking in 2014? What s…,2013-12-24 00:00:00 UTC,-0.112376,weak_negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415535223804559360,177290509,Celebrate the #Holidays with an #EHW Gift. Proceeds to your purchase go to the fight against #HumanTrafficking http://t.co/uIYFppD8av,2013-12-24 00:00:00 UTC,0.15675,weak_positive,UNKNOWN,Tampa/Fl,27.950575,-82.4571776
415536365917712384,69948337,RT @JamilaHanan: 'We had to draw straws to decide who would be killed'. http://t.co/zkLBZV3hO4 #slavery + #humantrafficking from #Myanmar #…,2013-12-24 00:00:00 UTC,0.0449452,weak_positive,UNKNOWN,Islamabad,33.718151,73.060547
415537195580010496,1103507155,RT @JamilaHanan: 'We had to draw straws to decide who would be killed'. http://t.co/zkLBZV3hO4 #slavery + #humantrafficking from #Myanmar #…,2013-12-24 00:00:00 UTC,0.0449452,weak_positive,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415543026421747712,24820235,RT @JamilaHanan: 'We had to draw straws to decide who would be killed'. http://t.co/zkLBZV3hO4 #slavery + #humantrafficking from #Myanmar #…,2013-12-24 00:00:00 UTC,0.0449452,weak_positive,UNKNOWN,Lima Peru,-12.0478158,-77.0622028
415547577959206912,1733102622,Plz follow @NJCoalition Against #HumanTrafficking! #SexTrafficking DOES happen here in US! Find out what U can do 2 help! @UniteWomenOrg,2013-12-24 00:00:00 UTC,-0.238545,weak_negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415548926679580672,1671916531,RT @dare2misbehave: Plz follow @NJCoalition Against #HumanTrafficking! #SexTrafficking DOES happen here in US! Find out what U can do 2 hel…,2013-12-24 00:00:00 UTC,-0.446211,negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415555828695830528,2196174397,RT @Ruchiragupta: Please read my opinion on the Indian maid in New York-A tale of two citizens - The Hindu http://t.co/o5Ayb4R3Ha Now#CATW,2013-12-24 00:00:00 UTC,-0.235579,weak_negative,UNKNOWN,130+ Members,36.3468902,-94.1859265
415555916423909376,429545401,@Apollo2334 lol ill getchu one for christmas #humantrafficking,2013-12-24 00:00:00 UTC,-1.54501,very_negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415556162247876609,457992733,RT @JaxBemis: @Apollo2334 lol ill getchu one for christmas #humantrafficking,2013-12-24 00:00:00 UTC,-1.54501,very_negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415558231562678272,186146347,#HumanTrafficking and #DVSA are intertwined issues. http://t.co/w4Z6D8DoJW,2013-12-24 00:00:00 UTC,0.0,neutral,UNKNOWN,"Colorado Springs, Colorado",38.8338816,-104.8213634
415559248622661632,1883460012,Traffic is for cars not humans #Burma #humantrafficking ... http://t.co/f1g55Fge5I,2013-12-24 00:00:00 UTC,-0.625,negative,UNKNOWN,South Africa,-30.559482,22.937506
415559321728991232,616275764,#HumanTrafficking UN rights experts criticize proposed UK investigation into torture allegatio... http://t.co/4slHt7rr3l,2013-12-24 00:00:00 UTC,-0.391119,negative,UNKNOWN,Anacortes Wa.98273,48.49889,-122.662498
415559322132041730,702166302,#HumanTrafficking UN rights experts criticize proposed UK investigation into torture allegatio...... http://t.co/LwIibwjYHj,2013-12-24 00:00:00 UTC,-0.391119,negative,UNKNOWN,Anacortes Wa.98273,48.49889,-122.662498
415561790513479680,86090660,Know worth/that they're loved &amp; find safety! (3in1?) MT @Polaris_Project: If had wish 4 #humantrafficking victims trapped 2day what'd it be?,2013-12-24 00:00:00 UTC,1.21872,very_positive,UNKNOWN,"Baltimore, Maryland",39.2903848,-76.6121893
415563292443029504,79265175,RT @ActivismRocks: #HumanTrafficking Freehold co #UN cil raises voice against human trafficking - News Transcript http://t.co/YKdwjE8V1x #e…,2013-12-24 00:00:00 UTC,0.173432,weak_positive,UNKNOWN,Colorado,39.5500507,-105.7820674
415563904559742976,493331485,May 2012 I asked Sarah Hurley of @kristys_house to meet with a #prostitute in dire straits. She refused. #hypocrite #humantrafficking,2013-12-24 00:00:00 UTC,-0.750588,very_negative,UNKNOWN,Indianapolis,39.768403,-86.158068
415568432130949120,1691652494,RT @CourageHawaii: Building home for rescued victims RT @freedomforother: What are your dreams for ending #HumanTrafficking in 2014? What s…,2013-12-24 00:00:00 UTC,-0.112376,weak_negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415568721403338752,1691652494,@CourageHawaii Thank you for your work in helping survivors of #HumanTrafficking.,2013-12-24 00:00:00 UTC,0.0277926,weak_positive,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415570897651515393,616275764,#HumanTrafficking Breaching the Vienna Conventions - The Hindu http://t.co/7E6OcA9TDV #eossipov #AAAW,2013-12-24 00:00:00 UTC,0.0,neutral,UNKNOWN,Anacortes Wa.98273,48.49889,-122.662498
415572111005331456,205013225,RT @ActivismRocks: #HumanTrafficking Breaching the Vienna Conventions - The Hindu http://t.co/7E6OcA9TDV #eossipov #AAAW,2013-12-24 00:00:00 UTC,0.0,neutral,UNKNOWN,"New York, New York",40.7143528,-74.00597309999999
415574357369298944,49230978,RT @cutiepi2u: Number of Unaccompanied Children Caught Crossing Border Tripled in Past 5 Years http://t.co/nnbkFrxRe9 #NOAmnesty #humantraf…,2013-12-24 00:00:00 UTC,0.0,neutral,UNKNOWN,USA ,37.09024,-95.712891
415576454521708546,412745396,How #humantrafficking training can benefit your company: http://t.co/3KvwihBKRy,2013-12-24 00:00:00 UTC,0.833333,very_positive,UNKNOWN,United States,37.09024,-95.712891
415576815428583424,67765735,RT @SMFglobal: Calling all change-makers: Buy a handmade #BraveBracelet &amp; fight #HumanTrafficking w/ @SomalyMam: http://t.co/Ys10X6yk26,2013-12-24 00:00:00 UTC,0.640628,positive,UNKNOWN,"Honolulu, HI",21.3069444,-157.8583333
415579101739483136,39271463,Police: Third man arrested in Beaverton sex trafficking investigation - KATU http://t.co/60sWFbyp9t #humantrafficking,2013-12-24 00:00:00 UTC,0.258565,positive,UNKNOWN,USA,37.09024,-95.712891
415580770007150592,473747584,Fight the silence! Set the captive free! #FIGHTthesilence #humantrafficking #forToday #openyoureyes,2013-12-24 00:00:00 UTC,-0.0136334,weak_negative,UNKNOWN,"Pittsburg, CA",38.0279762,-121.8846806
415583202162376704,496248328,"♪♬  If selling you is wrong, I don't wanna be right ♪♬  

#HumanTrafficking",2013-12-24 00:00:00 UTC,-1.45253,very_negative,UNKNOWN,Eritrea,15.179384,39.782334
415591376718688256,226032781,"Need a cop or fbi agent in LA that is familiar with #humantrafficking  to contact me please!  I am ok, fyi.",2013-12-24 00:00:00 UTC,1.33435,very_positive,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415594165829791744,806180030,Just finished my interview with @FOXUPTV on the domestic worker case in NY. Airs tonight! #Khobragade #exploitation #humantrafficking,2013-12-24 00:00:00 UTC,0.159743,weak_positive,UNKNOWN,"Washington, DC",38.90723089999999,-77.0364641
415594493539520512,1426119830,Say no to #humantrafficking #sexwork #drugs by texting the word Detox to 35571 to support our campaign Merry christmas and Godbless you RT,2013-12-24 00:00:00 UTC,-0.379417,negative,UNKNOWN,Krugersdorp,-26.085783,27.777316
415594999615873025,2196701959,"It's telling how clueless people are when this kind of ""Sticker"" is found funny but not appalling  #humantrafficking http://t.co/ccSDGtcf4Q",2013-12-24 00:00:00 UTC,-0.619091,negative,UNKNOWN,"Bay City, MI",43.5944677,-83.8888647
415597480705658880,31582182,Federal Judge Bombshell: #Obama Aiding #HumanTrafficking http://t.co/YKITzyUawK #Anonymous #WikiLeaks,2013-12-24 00:00:00 UTC,0.0,neutral,UNKNOWN,Anonymous USA,44.1141351,-70.6795933
415597619441070080,1426119830,@rhinolibz say no to #humantrafficking #sexwork #drugs by texting the word Detox to 35571 support our campaign merry Christmas RT,2013-12-24 00:00:00 UTC,0.161573,weak_positive,UNKNOWN,Krugersdorp,-26.085783,27.777316
415598047834685440,1426119830,@build_SA @rhinolibz say no to #humantrafficking #sexwork #Drugs by textibg the word Detox to 35571 to support our campaign merry Xmas RT,2013-12-24 00:00:00 UTC,0.161573,weak_positive,UNKNOWN,Krugersdorp,-26.085783,27.777316
415598273433726976,1562204850,RT @AnonBig: Federal Judge Bombshell: #Obama Aiding #HumanTrafficking http://t.co/YKITzyUawK #Anonymous #WikiLeaks,2013-12-24 00:00:00 UTC,0.0,neutral,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415600967157944320,190118947,RT @AnonBig: Federal Judge Bombshell: #Obama Aiding #HumanTrafficking http://t.co/YKITzyUawK #Anonymous #WikiLeaks,2013-12-24 00:00:00 UTC,0.0,neutral,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415601589701722112,616275764,#HumanTrafficking Breaching the Vienna Conventions - The Hindu http://t.co/ARWpyPP0Wr #eossipov #AAAW,2013-12-24 00:00:00 UTC,0.0,neutral,UNKNOWN,Anacortes Wa.98273,48.49889,-122.662498
415601853339295744,1426119830,Merry Christmas say no to #humantrafficking #sexwork #drugs text the word Detox to 35571 to support our campaign text now RT,2013-12-24 00:00:00 UTC,-0.0615675,weak_negative,UNKNOWN,Krugersdorp,-26.085783,27.777316
415603116802080768,233577630,RT @AnonBig: Federal Judge Bombshell: #Obama Aiding #HumanTrafficking http://t.co/YKITzyUawK #Anonymous #WikiLeaks,2013-12-24 00:00:00 UTC,0.0,neutral,UNKNOWN,#Everywhere,37.6658757,-91.8479332
415605053815541760,208625782,RT @ACSno2drugs: Merry Christmas say no to #humantrafficking #sexwork #drugs text the word Detox to 35571 to support our campaign text now …,2013-12-24 00:00:00 UTC,-0.0615675,weak_negative,UNKNOWN,Cordoba. Argentina.,-31.3989296,-64.1821289
415606711819702272,177290509,Help fight against #HumanTrafficking by purchasing the New Artist #Clutch. Proceeds go to the cause of your choice. http://t.co/U50bqA05MD,2013-12-24 00:00:00 UTC,0.659984,positive,UNKNOWN,Tampa/Fl,27.950575,-82.4571776
415611074444918784,15967250,RT @Ruchiragupta: Please read my opinion on the Indian maid in New York-A tale of two citizens - The Hindu http://t.co/o5Ayb4R3Ha Now#CATW,2013-12-24 00:00:00 UTC,-0.235579,weak_negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415615874335121408,2249396515,Please tell me this post is satirical because there are too many things wrong with it if it isn't. http://t.co/37VXUrJ1Bo #humantrafficking,2013-12-24 00:00:00 UTC,-2.07504,very_negative,UNKNOWN,DC,38.90723089999999,-77.0364641
415619918277537792,56995406,video Human Trafficking  Greece http://t.co/ZxIKnvtB6I #humantrafficking #human_trafficking,2013-12-24 00:00:00 UTC,0.0,neutral,UNKNOWN,Sydney Australia,-33.8674869,151.2069902
415621769295560704,140195199,UN calling on Belize to protect victims of #HumanTrafficking &amp; punish perpetrators http://t.co/FY5EGMfqEO,2013-12-24 00:00:00 UTC,-0.424242,negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415623389332529152,57066215,Give $10+ to be entered to go to the Anchorman: The Legend Continues premiere - help #HumanTrafficking survivors http://t.co/3KDI9Ly7to,2013-12-24 00:00:00 UTC,0.500657,positive,UNKNOWN,"Gainesville, FL",29.6516344,-82.32482619999999
415623455820611584,295497969,RT @realhangeng: #Humantrafficking is the exploitation of people for money. Help end it. Take the #FREEDOMPLEDGE on Google+:http://t.co/OqU…,2013-12-24 00:00:00 UTC,0.0340909,weak_positive,UNKNOWN,"Surabaya, Indonesia",-7.2642396,112.7455788
415624230899032064,1120264441,Plz follow @NJCoalition Against #HumanTrafficking! #SexTrafficking DOES happen here in US! Find out what U can do 2 help! @UniteWomenOrg,2013-12-24 00:00:00 UTC,-0.238545,weak_negative,UNKNOWN,North Dakota,47.5514926,-101.0020119
415627092491915264,528816491,RT @CourageHawaii: Building home for rescued victims RT @freedomforother: What are your dreams for ending #HumanTrafficking in 2014? What s…,2013-12-24 00:00:00 UTC,-0.112376,weak_negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415630563677315072,177290509,Give a #xmas gift that makes a difference! Every #handbag sold goes toward the fight against #humantrafficking http://t.co/BbWNbZcvD5,2013-12-24 00:00:00 UTC,0.129131,weak_positive,UNKNOWN,Tampa/Fl,27.950575,-82.4571776
415631162003193856,1671916531,RT @UniteWomenND: Plz follow @NJCoalition Against #HumanTrafficking! #SexTrafficking DOES happen here in US! Find out what U can do 2 help!…,2013-12-24 00:00:00 UTC,-0.238545,weak_negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415632554683666432,616275764,#HumanTrafficking Human traffickers jailed for 80 years - VietNamNet Bridge http://t.co/jfEutnRYL2 #eossipov #AAAW,2013-12-24 00:00:00 UTC,0.0,neutral,UNKNOWN,Anacortes Wa.98273,48.49889,-122.662498
415635972311613440,57066215,Death isnt the only way to lose your life- Help #HumanTrafficking victims thru #ArkofHope for Children http://t.co/uKaEsoESRP,2013-12-24 00:00:00 UTC,-0.368631,negative,UNKNOWN,"Gainesville, FL",29.6516344,-82.32482619999999
415636727596724224,977915887,"#Pray for victims of #HumanTrafficking.Many targeted for #faith or ethnicity.Those fleeing #NorthKorea,#Eritrea at risk.#Torture in #Sinai.",2013-12-24 00:00:00 UTC,0.0,neutral,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415639353725964288,1182567733,RT @realhangeng: #Humantrafficking is the exploitation of people for money. Help end it. Take the #FREEDOMPLEDGE on Google+:http://t.co/OqU…,2013-12-24 00:00:00 UTC,0.0340909,weak_positive,UNKNOWN,"Makassar,Indonesia",-5.1308551,119.4165284
415639748594520064,977915887,"Mulegeta &amp; his daughters caught in #HumanTrafficking after leaving #Eritrea.Daughters abused,still held ransom. #Pray http://t.co/H5PCM0Flmr",2013-12-24 00:00:00 UTC,0.0416667,weak_positive,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415640663330283520,397030534,"I asked @bkubel for the Sperry's he just got for Christmas, he counter-offered with his siblings #humantrafficking #christmas",2013-12-24 00:00:00 UTC,0.679728,positive,UNKNOWN,Muncie,40.1933767,-85.3863599
415640759312715776,977915887,"Though Asmerom managed to escape #Eritrea.Many kidnapped into #HumanTrafficking,shot,attacked by animals http://t.co/vIqW1UjuBl #TeamJesus",2013-12-24 00:00:00 UTC,-0.263038,negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415641972364562432,72320138,RT @ActivismRocks: #HumanTrafficking Human traffickers jailed for 80 years - VietNamNet Bridge http://t.co/jfEutnRYL2 #eossipov #AAAW,2013-12-24 00:00:00 UTC,0.0,neutral,UNKNOWN,US,37.09024,-95.712891
415643314675675136,579782713,RT @realhangeng: #Humantrafficking is the exploitation of people for money. Help end it. Take the #FREEDOMPLEDGE on Google+:http://t.co/OqU…,2013-12-24 00:00:00 UTC,0.0340909,weak_positive,UNKNOWN,Bali ♥ Indonesia,-8.4095178,115.188916
415645174052581376,983876802,RT @realhangeng: #Humantrafficking is the exploitation of people for money. Help end it. Take the #FREEDOMPLEDGE on Google+:http://t.co/OqU…,2013-12-24 00:00:00 UTC,0.0340909,weak_positive,UNKNOWN,SM TOWN 30번지 ,32.814354,-96.6239095
415647084885581825,184582605,#Women and #girls #abducted and sold as sex slaves http://t.co/el10hJniVf #humantrafficking,2013-12-24 00:00:00 UTC,0.46,positive,UNKNOWN,California & Vienna,37.45184,-121.9048594
415649372014395392,1028389675,"Kidnapped, raped, left for dead--Betrayed will grab your heartstrings #humantrafficking @MorganStJames http://t.co/ug9Hvk0w5R",2013-12-24 00:00:00 UTC,-0.280322,negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415649468956962816,190520633,Happy Holidays to all of our partners doing great social change work in #appsforchange #humantrafficking #domesticviolence &amp; #hack4good,2013-12-24 00:00:00 UTC,0.980332,very_positive,UNKNOWN,california,36.778261,-119.4179324
415649913632858112,632281002,#HumanTrafficking UN experts raise concern in UK torture enquiry http://t.co/W8o6dZt6gL #News #elaineossipov http://t.co/nok3zDp0TZ,2013-12-24 00:00:00 UTC,-0.144728,weak_negative,UNKNOWN,Anacortes Wa.98273,48.49889,-122.662498
415649918598909952,616275764,#HumanTrafficking UN experts raise concern in UK torture enquiry http://t.co/SdTVxUwryS #News #elaineossipov,2013-12-24 00:00:00 UTC,-0.144728,weak_negative,UNKNOWN,Anacortes Wa.98273,48.49889,-122.662498
415649918431551489,702166302,#HumanTrafficking UN experts raise concern in UK torture enquiry http://t.co/OnvvXOCPch #News #elaineossipov http://t.co/8OWWdNT6Yg,2013-12-24 00:00:00 UTC,-0.144728,weak_negative,UNKNOWN,Anacortes Wa.98273,48.49889,-122.662498
415650263069130752,1076852898,"RT @kindlepromoter: Kidnapped, raped, left for dead--Betrayed will grab your heartstrings #humantrafficking @MorganStJames http://t.co/ug9H…",2013-12-24 00:00:00 UTC,-0.280322,negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415650333474304001,977915887,"#Pray for those fleeing #Eritrea,#NorthKorea &amp; others.Many die on the way out, or are taken into #HumanTrafficking.For those stranded.#Jesus",2013-12-24 00:00:00 UTC,-0.4014,negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415650617731067904,1933882382,RT @eossipov: #HumanTrafficking UN experts raise concern in UK torture enquiry http://t.co/y3YGRckmg3 #News #elaineossipov,2013-12-24 00:00:00 UTC,-0.144728,weak_negative,UNKNOWN,"Cornwell, United States",34.6073631,-81.1792559
415651016311205888,1875765392,RT @SafeNightApp: Happy Holidays &amp; thanks for all your hard work to fight #humantrafficking &amp; #domesticviolence We look fwd to more gr8 col…,2013-12-24 00:00:00 UTC,0.294627,positive,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415651508646985729,1875765392,RT @caravanstudios: Happy Holidays to all of our partners doing great social change work in #appsforchange #humantrafficking #domesticviole…,2013-12-24 00:00:00 UTC,0.938665,very_positive,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415651725924499456,175930392,"""#Rape For Profit"" | http://t.co/I3yVFQshX8 http://t.co/VLUPkKFlzC #humantrafficking #sextrafficking",2013-12-24 00:00:00 UTC,0.0,neutral,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415652432522141696,175930392,"""Rape For Profit"" | http://t.co/I3yVFQshX8 http://t.co/UzSqzIj1Fq #humantrafficking #NCMEC",2013-12-24 00:00:00 UTC,0.0,neutral,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415653643572899840,9858312,Check out the many ways u can help using @Crowdrise for #HumanTrafficking victim support #ArkofHope http://t.co/p4qcSbVshL,2013-12-24 00:00:00 UTC,-0.103903,weak_negative,UNKNOWN,Worlwide,35.4476812,136.6937576
415654839683522561,57066215,"Be the change you seek, while seeking others needing change. #HumanTrafficking http://t.co/W3JMj92wUn",2013-12-24 00:00:00 UTC,0.0919425,weak_positive,UNKNOWN,"Gainesville, FL",29.6516344,-82.32482619999999
415655267360309248,1671916531,"RT @AbusedKids: Be the change you seek, while seeking others needing change. #HumanTrafficking http://t.co/W3JMj92wUn",2013-12-24 00:00:00 UTC,0.0919425,weak_positive,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415655269239357440,233576741,"RT @AbusedKids: Be the change you seek, while seeking others needing change. #HumanTrafficking http://t.co/W3JMj92wUn",2013-12-24 00:00:00 UTC,0.0919425,weak_positive,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415657386741731328,57066215,Ebay sellers- Use @eBayGiving to support #HumanTrafficking survivors thru #ArkofHope for Children http://t.co/IzXiTjCM1e @RemovingChains,2013-12-24 00:00:00 UTC,0.135735,weak_positive,UNKNOWN,"Gainesville, FL",29.6516344,-82.32482619999999
415658413344161792,1671916531,RT @AbusedKids: Ebay sellers- Use @eBayGiving to support #HumanTrafficking survivors thru #ArkofHope for Children http://t.co/IzXiTjCM1e @R…,2013-12-24 00:00:00 UTC,0.135735,weak_positive,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415662399752908800,230220287,"RT @AbusedKids: Be the change you seek, while seeking others needing change. #HumanTrafficking http://t.co/W3JMj92wUn",2013-12-24 00:00:00 UTC,0.0919425,weak_positive,UNKNOWN,"Ontario, Canada",51.253775,-85.3232139
415665770358923264,65934975,Heroes+#HumanTrafficking+Epic #RomanticSuspense=RECKLESS ENDANGERMENT http://t.co/8xnwwID8SH #ebooks #asmsg http://t.co/dpkjGuOHb8,2013-12-24 00:00:00 UTC,0.0,neutral,UNKNOWN,"Denver, CO, USA",39.737567,-104.9847179
415666090854080512,481789758,RT @MtnMoxieGirl: Heroes+#HumanTrafficking+Epic #RomanticSuspense=RECKLESS ENDANGERMENT http://t.co/8xnwwID8SH #ebooks #asmsg http://t.co/d…,2013-12-24 00:00:00 UTC,0.0,neutral,UNKNOWN,Louisiana,31.2448234,-92.14502449999999
415666230541160449,248384599,RT @MtnMoxieGirl: Heroes+#HumanTrafficking+Epic #RomanticSuspense=RECKLESS ENDANGERMENT http://t.co/8xnwwID8SH #ebooks #asmsg http://t.co/d…,2013-12-24 00:00:00 UTC,0.0,neutral,UNKNOWN,Northern California,38.8375215,-120.8958242
415666549748285441,512860075,TY for including me !! @3n1men @CindyBattles @sevenly  January is #HumanTrafficking awareness month!  Spread the word! #No2Slavery,2013-12-24 00:00:00 UTC,0.333333,positive,UNKNOWN,Universe,55.041487,9.809545
415666702685597696,1020197359,RT @MtnMoxieGirl: Heroes+#HumanTrafficking+Epic #RomanticSuspense=RECKLESS ENDANGERMENT http://t.co/8xnwwID8SH #ebooks #asmsg http://t.co/d…,2013-12-24 00:00:00 UTC,0.0,neutral,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415667130701725696,23437375,RT @MtnMoxieGirl: Heroes+#HumanTrafficking+Epic #RomanticSuspense=RECKLESS ENDANGERMENT http://t.co/8xnwwID8SH #ebooks #asmsg http://t.co/d…,2013-12-24 00:00:00 UTC,0.0,neutral,UNKNOWN,"Lafayette, IN",40.4167022,-86.87528689999999
415667483371384832,1208287406,RT @MtnMoxieGirl: Heroes+#HumanTrafficking+Epic #RomanticSuspense=RECKLESS ENDANGERMENT http://t.co/8xnwwID8SH #ebooks #asmsg http://t.co/d…,2013-12-24 00:00:00 UTC,0.0,neutral,UNKNOWN,UNKNOWN,42.230537,-83.7466403
415669411983671297,393792744,RT @MtnMoxieGirl: Heroes+#HumanTrafficking+Epic #RomanticSuspense=RECKLESS ENDANGERMENT http://t.co/8xnwwID8SH #ebooks #asmsg http://t.co/d…,2013-12-24 00:00:00 UTC,0.0,neutral,UNKNOWN,"Casper, WY",42.866632,-106.313081
415670109777035264,14437341,Why does Christmas matter for the fight against #humantrafficking? http://t.co/PGoRzbkXjA,2013-12-24 00:00:00 UTC,-0.086118,weak_negative,UNKNOWN,"Manhattan, NY",40.7902778,-73.9597222
415671456417480704,974812729,RT @UNGIFTraffick: @RM_Foundation OSCE Special Representative publishes #humantrafficking report on Portugal http://t.co/u80z9mTPKU MT @OSCE,2013-12-24 00:00:00 UTC,0.08171,weak_positive,UNKNOWN,United States,37.09024,-95.712891
415673054002692096,521119124,RT @AaronCohen777: The average cost of a slave around the world is $90 dollars. #HumanTrafficking,2013-12-24 00:00:00 UTC,-0.886296,very_negative,UNKNOWN,Essex,51.7659078,0.6673665
415674999073034240,57066215,LIFE expectancy of a child entering #ChildSexTrafficking is 3 to 7 years! http://t.co/W3JMj92wUn  #ArkofHope #HumanTrafficking,2013-12-24 00:00:00 UTC,-0.077438,weak_negative,UNKNOWN,"Gainesville, FL",29.6516344,-82.32482619999999
415675143768535040,1671916531,RT @AbusedKids: LIFE expectancy of a child entering #ChildSexTrafficking is 3 to 7 years! http://t.co/W3JMj92wUn  #ArkofHope #HumanTraffick…,2013-12-24 00:00:00 UTC,-0.077438,weak_negative,UNKNOWN,UNKNOWN,42.230537,-83.7466403
